id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,is_duplicate_title
15698,tt0091875,0.28470500000000004,0,0,Running Scared,Gregory Hines|Billy Crystal|Steven Bauer|Darlanne Fluegel|Joe Pantoliano,,Peter Hyams,Two of Chicago's Finest?,taxi|chicago|airport|bar|florida,Two street-wise Chicago cops have to shake off some rust after returning from a Key West vacation to pursue a drug dealer that nearly killed them in the past.,107,Thriller|Action|Comedy|Crime,David Foster Productions|Turman-Foster Company|Metro-Goldwyn-Mayer (MGM),6/27/86,26,6.6,1986,0.0,0.0,True
11886,tt0070608,2.2724860000000002,15000000,32056467,Robin Hood,Brian Bedford|Phil Harris|Peter Ustinov|Pat Buttram|Ken Curtis,,Wolfgang Reitherman,Meet Robin Hood and his MERRY MENagerie!,hero|fox|robin hood|right and justice|outlaw,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",83,Animation|Family,Walt Disney Productions,11/8/73,641,6.9,1973,73667393.6819896,157434424.969513,True
2926,tt0072281,0.412189,0,0,The Three Musketeers,Michael York|Oliver Reed|Richard Chamberlain|Frank Finlay|Faye Dunaway,,Richard Lester,. . . One for All and All for Fun!,france|fight|louis xiii.|extramarital affair,"The young D'Artagnan arrives in Paris with dreams of becoming a king's musketeer. He meets and quarrels with three men, Athos, Porthos, and Aramis, each of whom challenges him to a duel. D'Artagnan finds out they are musketeers and is invited to join them in their efforts to oppose Cardinal Richelieu, who wishes to increase his already considerable power over the king. D'Artagnan must also juggle affairs with the charming Constance Bonancieux and the passionate Lady De Winter, a secret agent for the cardinal.",105,Action|Adventure|Comedy|Drama,Film Trust S.A.|Alexander Salkind,12/11/73,32,7.0,1973,0.0,0.0,True
15171,tt0070016,0.359048,0,0,Charlotte's Web,Debbie Reynolds|Henry Gibson|Danny Bonaduce|Agnes Moorehead|Bob Holt,,Charles A. Nichols|Iwao Takamoto,That humble radiant terrific book is now a humble radiant terrific movie.,spider|musical|talking animal|drying self with towel|animal human communication,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.",94,Animation|Drama|Family,Paramount Pictures|Hanna-Barbera Productions|Sagittarius Productions|Paramount Animation,3/1/73,59,6.3,1973,0.0,0.0,True
22307,tt0070698,0.257127,500000,0,Sisters,Margot Kidder|Jennifer Salt|Charles Durning|William Finley|Lisle Wilson,,Brian De Palma,They were joined at birth by the devil and the evil never left them!,sex|detective|nudity|hallucination|witness,"A journalist witnesses a brutal murder in a neighboring apartment, but the police do not believe that the crime took place. With the help of a private detective, she seeks out the truth.",93,Horror|Thriller,Pressman-Williams|American International Pictures (AIP),3/27/73,21,7.0,1973,2455579.78939965,0.0,True
25473,tt0070895,0.42058500000000004,0,0,Walking Tall,"Joe Don Baker|Elizabeth Hartman|Gene Evans|Noah Beery, Jr.|Brenda Benet",,Phil Karlson,Take your best shot... 'cause it'll probably be your last.,female nudity|gambling|corruption|martial arts|sheriff,"Buford Pusser's a wrestler, whose wife wants him to settle down, so they go to his home town in Tennessee, where he plans to get into business with his father. But he is shocked to discover all sorts of graft and corruption going on. And when he is a victim of it and decides to strike back by running against the corrupt sheriff. And he wins and wages his own little war against them",125,Action|Crime|Drama,Bing Crosby Productions,2/22/73,12,6.4,1973,0.0,0.0,True
26015,tt0069992,0.14316500000000001,0,0,Don't Be Afraid of the Dark,Kim Darby|Jim Hutton|William Demarest|Barbara Anderson|Pedro ArmendÃ¡riz Jr.,,John Newland,,haunted house|inheritance|fireplace|creature|demon,"Following the death of her grandmother, Sally Farnham (Kim Darby) inherits a huge mansion which is badly in need of interior decorating. Upon renovating the house Sally finds her way into a locked room which appears to have been locked up for years, with the fireplace bricked up and the ash disposal pit bolted shut. Disobeying the opinions of a standoffish carpenter, Sally decides to open up the ash pit. Soon after strange things begin to happen and Sally doesn't know if she has gone crazy or if she is being perused by creatures who hide in the shadows.",74,TV Movie|Horror,Lorimar Productions,10/10/73,10,5.9,1973,0.0,0.0,True
16307,tt0070917,0.396864,0,0,The Wicker Man,Edward Woodward|Christopher Lee|Britt Ekland|Diane Cilento|Ingrid Pitt,,Robin Hardy,Flesh to touch... Flesh to burn! Don't keep the Wicker Man waiting!,island|virgin|human sacrifice|paganism,"Police sergeant Neil Howie is called to an island village in search of a missing girl whom the locals claim never existed. Stranger still, however, are the rituals that take place there.",99,Horror|Thriller|Mystery,British Lion Film Corporation,12/1/73,143,6.7,1973,0.0,0.0,True
29425,tt0069895,0.10605099999999999,275000,0,The Crazies,Lane Carroll|Will MacMillan|Harold Wayne Jones|Lynn Lowry|Lloyd Hollar,,George A. Romero,All hell is about to break loose.,small town|biological weapon,"Citizens of a small town are infected by a biological weapon that causes its victims to become violently insane. As uninfected citizens struggle to survive, the military readies its own response.",103,Action|Drama|Horror|Thriller,Pittsburgh Films,3/16/73,21,6.0,1973,1350568.88416981,0.0,True
132,tt0065780,0.291051,0,0,Gimme Shelter,Mick Jagger|Keith Richards|Charlie Watts|Bill Wyman|Mick Taylor,,Albert Maysles|Charlotte Zwerin|David Maysles,"Landmark film follows the Rolling Stones on their notorious 1969 U.S. tour, culminating in tragedy at San Francisco's Altamont Speedway.",shelter|rolling stones|hells angels|music|concert,"This documentary of the Rolling Stones' 1969 US tour has become a legendary, harrowing symbol of the tragic demise of the ""Peace and Love"" era. After a successful tour across the US, the Rolling Stones gave a free December concert at Altamont Speedway in California with the Grateful Dead, Ike and Tina Turner, Jefferson Airplane, and the Flying Burrito Brothers. The band unwisely selected the Hells Angels to provide security, and the bikers resorted to violence to keep the stoned, restless, and often naked crowd in line. The result: dozens of injuries and the on-screen stabbing of a young black man (during ""Sympathy for the Devil"") by one of the concert's staff security. In a manipulative but effective move, the Maysles brothers filmed Mick Jagger in the editing room witnessing the on-camera murder for the first time. The film also works as a rock-and-roll document, capturing the band at their most relaxed, intoxicating, and electrifying.",91,Documentary|Music,Maysles Films,12/6/70,21,7.6,1970,0.0,0.0,True
51992,tt0065398,0.080626,0,0,And Soon the Darkness,Pamela Franklin|Michele Dotrice|Sandor ElÃ¨s|John Nettleton|Clare Kelly,,Robert Fuest,Remember the way Hitchcock kept you on the edge of your seat...?,france|language barrier|bicycle|murder|suspense,"Two young English women go on a cycling tour of the French countryside. When one of them goes missing, the other begins to search for her. But who can she trust?",99,Mystery|Thriller,EMI Films Ltd.,9/10/70,10,7.5,1970,0.0,0.0,True
907,tt0059113,1.282053,14000000,111721910,Doctor Zhivago,Omar Sharif|Julie Christie|Geraldine Chaplin|Rod Steiger|Alec Guinness,,David Lean,"Turbulent were the times and fiery was the love story of Zhivago, his wife and the passionate, tender Lara.",love triangle|nurse|suicide attempt|loss of family|world war i,Doctor Zhivago is the filmed adapation of the Russian novel by Boris Pasternak from director David Lean that was an international success and today deemed a classic. Omar Sharif and Julie Christie play two protagonists who in fact love each other yet because of their current situation cannot find a way be together.,197,Drama|Romance|War,Metro-Goldwyn-Mayer (MGM),12/22/65,126,6.9,1965,96887891.7125557,773178594.14285,True
17529,tt0065126,0.311288,0,14250000,True Grit,John Wayne|Kim Darby|Jeremy Slate|Dennis Hopper|Robert Duvall,,Henry Hathaway,The strangest trio ever to track a killer,bounty hunter|man hunt,"The murder of her father sends a teenage tomboy, Mattie Ross (Kim Darby), on a mission of ""justice"", which involves avenging her father's death. She recruits a tough old marshal, ""Rooster"" Cogburn (John Wayne), because he has ""grit"", and a reputation of getting the job done. The two are joined by a Texas Ranger, La Boeuf (Glen Campbell), who is looking for the same man (Jeff Corey) for a separate murder in Texas. Their odyssey takes them from Fort Smith, Arkansas, deep into the Indian Territory (present day Oklahoma) to find their man.",128,Drama|Western|Adventure,Paramount Pictures,6/11/69,98,7.0,1969,0.0,84705764.8663075,True
923,tt0077402,1.210531,650000,55000000,Dawn of the Dead,David Emge|Ken Foree|Scott H. Reiniger|Gaylen Ross|David Crawford,,George A. Romero,"When there's no more room in hell, the dead will walk the earth.",total destruction|helicopter|news broadcast|materialism|machete,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",127,Horror,Laurel Group|Dawn Associates,9/2/78,306,7.2,1978,2172755.45169413,183848538.220272,True
948,tt0077651,1.198849,300000,70000000,Halloween,Donald Pleasence|Jamie Lee Curtis|P.J. Soles|Nancy Kyes|Nick Castle,http://www.theofficialjohncarpenter.com/halloween/,John Carpenter,The Night HE Came Home!,female nudity|nudity|mask|babysitter|halloween,"A psychotic murderer, institutionalized since childhood for the murder of his sister, escapes and stalks a bookish teenage girl and her friends while his doctor chases him through the streets.",91,Horror|Thriller,Compass International Pictures|Falcon International Productions,10/25/78,522,7.3,1978,1002810.20847421,233989048.643983,True
13333,tt0077594,0.581236,0,0,Game of Death,Bruce Lee|Kareem Abdul-Jabbar|Chuck Norris|Colleen Camp|Dean Jagger,,Robert Clouse,Bruce Lee challenges the underworld to a Game of Death.,martial arts,"Bruce Lee plays Billy Lo, a HongKong based movie actor, who is a box office draw. His girlfriend, Ann Morris is a singer who is also climbing to the top. Now it seems the syndicate wants Billy and Ann to join their ""management firm"". But Billy knows that they will be treated like property, so he refuses and tells her to do the same. So they try to ""encourage"" him to join but he still refuses. He would be advised that they will not stop, so he must stop them, permanently. He is even more hesitant to do that but when an attempt on his life is made, he fakes his death and alters his appearance, and decides to go after the syndicate; taking them out one at a time.",103,Drama|Action|Thriller|Crime,Golden Harvest Company|Concord Productions Inc.,3/22/78,50,6.4,1978,0.0,0.0,True
148980,tt0077215,0.21412399999999998,3000000,0,Battlestar Galactica,"Richard Hatch|Dirk Benedict|Lorne Greene|Herb Jefferson, Jr.|Maren Jensen",,Richard A. Colla|Alan J. Levi,A billion light years from Earth the human race is fighting for survival,space battle|space|edited from tv series|sensurround,"After the destruction of the Twelve Colonies of Mankind, the last major fighter carrier leads a makeshift fugitive fleet in a desperate search for the legendary planet Earth. This film is adapted from a television series that aired on ABC from September 17, 1978, to August 17, 1980. The first and fifth episodes of the series were edited into this theatrical feature film. Taken together, the two episodes ran 148 minutes, without commercials, while the film runs 125 minutes.",125,Science Fiction|Adventure,Universal TV|Glen A. Larson Productions,9/16/78,22,5.8,1978,10028102.084742099,0.0,True
17212,tt0078067,0.184723,0,0,Patrick,Susan Penhaligon|Robert Helpmann|Rod Mullinar|Bruce Barry|Julia Blake,,Richard Franklin,"He's in a coma... Yet, he can kill...",telekinesis|psychic power|suspense|hospital|comatose,A comatose hospital patient harasses and kills though his powers of telekinesis to claim his private nurse as his own.,112,Horror|Science Fiction|Thriller,Filmways Australasian|Australian International Film Corp. (AIFC),10/1/78,10,6.0,1978,0.0,0.0,True
39995,tt0079482,0.047645,0,0,Long Weekend,John Hargreaves|Briony Behets|Mike McEwen|Roy Day|Michael Aitkens,,Colin Eggleston,Their crime was against nature. Nature found them guilty.,beach|camping|attack|nature,"When a suburban couple go camping for the weekend at a remote beach, they discover that nature isn't in an accommodating mood.",92,Horror|Thriller|Mystery,The Australian Film Commission|Victorian Film|Dugong Films,10/14/78,17,6.1,1978,0.0,0.0,True
2661,tt0060153,0.410366,1377800,0,Batman,Adam West|Burt Ward|Cesar Romero|Burgess Meredith|Frank Gorshin,,Leslie H. Martinson,He's Here Big As Life In A Real Bat-Epic,submarine|dc comics|shark attack|shark|shark repelent,The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,105,Family|Adventure|Comedy|Science Fiction|Crime,Twentieth Century Fox Film Corporation|DC Comics|William Dozier Productions|Greenlawn Productions,7/30/66,99,5.9,1966,9256080.64304836,0.0,True
